"","날짜","충전량_합","T_1","T_2","T_3","T_4","T_5","T_6","T_7","T_8","T_9","T_10","T_11","T_12"
"221","2021-02-25 13:00",856.655,5.7,4.5,3.6,2.8,1.2,0.8,0.9,1,0.2,0.9,1.2,2.1
"222","2021-02-25 14:00",1206.33,6.3,5.7,4.5,3.6,2.8,1.2,0.8,0.9,1,0.2,0.9,1.2
"223","2021-02-25 15:00",1391.69,7.3,6.3,5.7,4.5,3.6,2.8,1.2,0.8,0.9,1,0.2,0.9
"224","2021-02-25 16:00",1204.45,7.8,7.3,6.3,5.7,4.5,3.6,2.8,1.2,0.8,0.9,1,0.2
"225","2021-02-26 13:00",808.65,11.6,8.7,4.9,1.9,0.8,0.5,0.9,1.4,1.5,1.8,2.1,2.4
"226","2021-02-26 14:00",1092.237,13.5,11.6,8.7,4.9,1.9,0.8,0.5,0.9,1.4,1.5,1.8,2.1
"227","2021-02-26 15:00",1015.59,14.2,13.5,11.6,8.7,4.9,1.9,0.8,0.5,0.9,1.4,1.5,1.8
"228","2021-02-26 16:00",1301.7,15,14.2,13.5,11.6,8.7,4.9,1.9,0.8,0.5,0.9,1.4,1.5
"229","2021-02-27 13:00",1224.93,11.4,9.4,7.1,5.8,4.8,4.7,5,5.2,5.5,5.9,6.5,7.2
"230","2021-02-27 14:00",941.86,13.2,11.4,9.4,7.1,5.8,4.8,4.7,5,5.2,5.5,5.9,6.5
"231","2021-02-27 15:00",1124.59,14.3,13.2,11.4,9.4,7.1,5.8,4.8,4.7,5,5.2,5.5,5.9
"232","2021-02-27 16:00",1237.51,15.3,14.3,13.2,11.4,9.4,7.1,5.8,4.8,4.7,5,5.2,5.5
"233","2021-02-28 13:00",1296.72,8.9,8,6.5,4.9,3.8,3.7,3.9,4.4,5,5.7,6.1,6.7
"234","2021-02-28 14:00",995.43,9.4,8.9,8,6.5,4.9,3.8,3.7,3.9,4.4,5,5.7,6.1
"235","2021-02-28 15:00",1122.77,9.7,9.4,8.9,8,6.5,4.9,3.8,3.7,3.9,4.4,5,5.7
"236","2021-02-28 16:00",1060.629,9.7,9.7,9.4,8.9,8,6.5,4.9,3.8,3.7,3.9,4.4,5
