"일자","충전_효율","주행거리별_온도_합계"
2020-05-17,1368.85762176114,26.1164008414205
2020-05-18,1935.06600304791,26.0037941139896
2020-05-19,1804.40611011068,18.9374564817925
2020-05-20,1958.669942178,23.4865108664028
2020-05-21,2049.18351828639,28.8328630640602
2020-05-22,1926.46322176898,28.8696117009487
2020-05-23,1707.24376979778,27.5955066294145
2020-05-24,1393.34162461752,21.3992568356316
2020-05-25,1894.19283162718,25.4293620971391
2020-05-26,1959.79866389261,24.843879833859
2020-05-27,1874.08454773469,28.2958842974447
2020-05-28,1948.36957878022,29.7398906770632
2020-05-29,1895.31821383864,33.171218879342
2020-05-30,1763.05759740412,31.994760891924
2020-05-31,1353.48996983893,28.1680666266252
2020-06-01,1789.96110168869,29.4283474201057
2020-06-02,2010.93593415426,27.8469893272693
2020-06-03,1903.39873927327,34.7359572534859
2020-06-04,2006.78067590492,33.2520858951453
2020-06-05,1989.46224589293,36.2110018677737
2020-06-06,1602.87325450859,33.2944705805191
2020-06-07,1416.94114566669,31.731924960118
2020-06-08,1922.1222294133,39.2710281417865
2020-06-09,1951.14797321359,43.2251665872536
2020-06-10,1894.67046223914,39.9605002716839
2020-06-11,1844.23603871716,41.4086464927354
2020-06-12,2016.21012672711,37.8626411973664
2020-06-13,1753.13663833268,37.5425121052587
2020-06-14,1366.9088377357,31.8098053278684
2020-06-15,1868.14798796031,35.6028736643425
2020-06-16,1870.03764706025,37.7940517984968
2020-06-17,1799.21187456207,36.8650709299586
2020-06-18,1880.76710809057,36.1766163200061
2020-06-19,2031.12228622377,38.5357450870092
2020-06-20,1730.2253593083,34.4023540892981
2020-06-21,1424.51364441335,36.9944148205731
2020-06-22,1889.77115579827,44.3080418778883
2020-06-23,1864.8303969393,42.3309137671368
2020-06-24,1722.07731232192,29.7747008809552
2020-06-25,1832.75671965674,31.5792277838852
2020-06-26,1878.76445986373,33.8256471079025
2020-06-27,1883.92683915738,33.7589835228584
2020-06-28,1505.25757689311,34.9291379996591
2020-06-29,18541.1401704379,34.4702196486267
2020-06-30,1214.45037157326,29.2052853884296
2020-07-01,1779.03902866913,32.4162612683535
2020-07-02,1848.25359404798,37.823680783749
2020-07-03,1825.31177891417,38.5256637455707
2020-07-04,1793.87804162339,33.2297389410691
2020-07-05,1386.82741234898,33.0055882217998
2020-07-06,1891.80789818233,38.6674477794866
2020-07-07,1928.96581348041,36.5787190213758
2020-07-08,1860.94076778583,39.7279811281235
2020-07-09,1829.85421366495,43.3183635170816
2020-07-10,1904.83496931555,36.1551018020172
2020-07-11,1644.42398990135,35.5853385039754
2020-07-12,1348.39358331669,28.8520817535748
2020-07-13,1730.90737888606,25.4350858408634
2020-07-14,1716.84074165295,31.419447292545
2020-07-15,1860.88463135399,36.7466527333147
2020-07-16,1801.9469110828,39.1186154658455
2020-07-17,1866.81034151248,40.1349163052431
2020-07-18,1733.42885178017,35.257855259016
2020-07-19,1261.30378662643,29.7327037502299
2020-07-20,1721.34684595047,32.7979111786859
2020-07-21,1854.27325869797,38.2492252832644
2020-07-22,1712.14207747719,33.4599246073104
2020-07-23,1671.60331782559,29.2028849417695
2020-07-24,1784.02825668529,33.9940574540833
2020-07-25,1572.29748619755,33.0147133433761
2020-07-26,1438.60929824965,34.5757939488904
2020-07-27,1757.06600214185,34.2571034938962
2020-07-28,1766.27147022145,35.2137757964474
2020-07-29,1692.03294596793,34.0605947618657
2020-07-30,1759.50143312383,37.7965762268226
2020-07-31,1855.92358527486,38.9135862245987
2020-08-01,1520.64421430867,29.8729045080744
2020-08-02,1217.66061548128,28.3412442233829
2020-08-03,1561.82593007948,32.258988850699
2020-08-04,1696.33215393285,37.3131976510188
2020-08-05,1699.31874687099,35.349313210078
2020-08-06,1608.97101945442,31.9698103635295
2020-08-07,1731.80762528941,34.5060313584639
2020-08-08,1610.50331091179,29.5447746235285
2020-08-09,1180.07992057096,27.4016771495764
2020-08-10,1625.71328881291,34.5036702259824
2020-08-11,1619.67904430673,34.7025923431954
2020-08-12,1777.04171605246,40.7079147388434
2020-08-13,1826.40059795196,41.8267333341627
2020-08-14,1811.69417646232,38.1700666257924
2020-08-15,1507.80301897601,30.3731643748699
2020-08-16,1419.25300441677,33.8798695586641
2020-08-17,1541.88119932716,37.7525976320243
2020-08-18,1852.95522741452,40.5427825937294
2020-08-19,1758.93576930098,40.679831358824
2020-08-20,1834.84651906455,40.9391254767137
2020-08-21,1833.75114139716,37.1403224177898
2020-08-22,1535.26136409078,26.7987996105486
2020-08-23,1144.25650124984,31.9151481469365
2020-08-24,1888.19174583822,41.0674740010943
2020-08-25,1878.90938337554,43.4024546285685
2020-08-26,1735.16500453108,38.99775685309
2020-08-27,1599.91879136262,36.1836596330704
2020-08-28,1773.24682145917,37.8209739268808
2020-08-29,1528.39077688102,30.3350505479937
2020-08-30,1132.33526307314,31.057594420019
2020-08-31,1714.45913548683,37.1744051446303
2020-09-01,1870.12728654607,37.3939921255076
2020-09-02,1686.05729317501,30.233004463858
2020-09-03,1805.177523693,31.3844838831583
2020-09-04,1753.40202506231,32.9903789438747
2020-09-05,1470.07526022867,28.77553600505
2020-09-06,1177.87366803851,24.4735622662583
2020-09-07,1582.44666870765,25.5344975761819
2020-09-08,1748.71206664702,33.7635241006595
2020-09-09,1882.79208863441,29.1215602436595
2020-09-10,1835.08027172683,33.9316829384999
2020-09-11,1833.85061050287,31.2094037813054
2020-09-12,1525.84943389294,24.6325801960871
2020-09-13,1227.82016438952,27.9993398125166
2020-09-14,1885.45603341992,31.7648305129708
2020-09-15,1830.0408523635,35.2682720857864
2020-09-16,1744.96465542524,32.5471739898017
2020-09-17,1955.65823022291,28.9138118992063
2020-09-18,1287.31193862579,24.5995456213483
2020-09-19,1662.63473930044,28.3377495918024
2020-09-20,1440.73032319931,25.8951516378848
2020-09-21,1859.79941683953,29.5422772914057
2020-09-22,1807.44812219562,30.6945380312373
2020-09-23,1823.94786071805,29.9814488945883
2020-09-24,1890.0196537086,31.6619751690755
2020-09-25,1839.16320143005,30.6029342240327
2020-09-26,1715.06533338415,26.9727092454448
2020-09-27,1371.35416463848,27.9822871261841
2020-09-28,1883.28284239528,32.3473520549576
2020-09-29,1920.48674103172,28.5673438007462
2020-09-30,1419.19591753403,23.0157354178976
2020-10-01,1495.44867353044,22.002419804554
2020-10-02,1252.30960748735,21.4202812248651
2020-10-03,1302.09100387459,22.1785226800465
2020-10-04,1288.90790713381,18.7851225930033
2020-10-05,1893.72272220079,20.6225914077444
2020-10-06,1968.58390018944,22.4421333336314
2020-10-07,1963.10749184215,26.0367551230395
2020-10-08,2062.08917406026,27.1856787838864
2020-10-09,1638.17138654447,24.1009629235386
2020-10-10,1465.10476513306,21.1252104557878
2020-10-11,1413.06127373928,22.8129931076052
2020-10-12,1947.86188957815,23.9435890672678
2020-10-13,1968.06514473055,21.7941559426351
2020-10-14,1905.7996113083,18.7365714363318
2020-10-15,1888.64912872435,19.7113143608185
2020-10-16,1916.98967795392,18.8346971099543
2020-10-17,1824.73764635115,19.3176503276127
2020-10-18,1420.36648012425,20.8891996305107
2020-10-19,1879.36583333525,23.6679145014715
2020-10-20,1903.31364346227,24.7698486962937
2020-10-21,1953.43506697557,22.0667235242503
2020-10-22,1888.40697936359,19.3324986864228
2020-10-23,1855.84059028194,13.257819898619
2020-10-24,1818.08098337047,13.8978268008102
2020-10-25,1535.53466257545,18.7076997380961
2020-10-26,1881.51351006978,20.8288499437096
2020-10-27,1935.9665499828,23.1343409364059
2020-10-28,1972.40948762051,19.4737564682972
2020-10-29,1868.48705615794,17.4947361507907
2020-10-30,1795.46464655484,20.2417265928992
2020-10-31,1724.66773696445,20.7619027331708
2020-11-01,1422.27843268964,16.1723665674781
2020-11-02,1791.02194986867,15.5262460423881
2020-11-03,1866.84110648393,6.78264064661704
2020-11-04,1713.86548388881,9.49463957422229
2020-11-05,1818.97756184861,17.8998734974532
2020-11-06,1922.99211081906,22.0533003755481
2020-11-07,1775.61781787204,19.6347837398849
2020-11-08,1478.33289881567,10.0513055852277
2020-11-09,1724.33604651754,9.72881042688566
2020-11-10,1831.71043769537,12.6262710772623
2020-11-11,1839.90173368824,15.7790112904449
2020-11-12,1822.20000205791,18.4634883018809
2020-11-13,1836.94320448053,18.9919169874554
2020-11-14,1736.28520604741,18.8445152636985
2020-11-15,1487.84947193481,16.1507463636965
2020-11-16,1786.38525974985,20.8873234314641
2020-11-17,1929.13026118204,25.4075234051694
2020-11-18,1831.00912211149,25.472390686356
2020-11-19,1755.45029950237,14.7869742398093
2020-11-20,1716.51096254572,2.87977024217033
2020-11-21,1593.64149710825,11.685276725271
2020-11-22,1382.26107397141,5.57036971667454
2020-11-23,1732.5009828203,3.4568331827917
2020-11-24,1717.28074112542,4.86150398984591
2020-11-25,1717.1880559778,8.23403300999425
2020-11-26,1674.86021715562,9.3063407440304
2020-11-27,1738.54320811357,5.00591115194623
2020-11-28,1508.91520807448,0.240963979895093
2020-11-29,1235.88296224659,-0.232788993827366
2020-11-30,1748.57903571289,0.557234444693599
2020-12-01,1670.62645157493,3.86098911106351
2020-12-02,1765.81024369286,3.66994670973506
2020-12-03,1864.24293585925,0.581459101890157
2020-12-25,1680.04302357777,0.534969629024112
2020-12-31,1074.47568921995,-8.80301248624029
2021-01-01,979.843009042693,-2.11173113698073
2021-01-02,1132.98200059031,-4.27147343518095
2021-01-03,1000.84330880442,-5.49123907942299
2021-01-04,1650.1522636037,-3.09282440062162
2021-01-05,1608.42329306369,-9.27721896187049
2021-01-06,1391.06533369458,-7.89501909445832
2021-01-07,924.818994707052,-14.3085277327266
2021-01-08,1195.60852632273,-14.3913664784686
2021-01-09,1121.2826274028,-9.93147999594091
2021-01-10,905.79993289678,-6.07739650120932
2021-01-11,1406.196741713,-7.90888817863847
2021-01-12,1336.06994643706,-2.80858820855143
2021-01-13,1488.55383243645,3.63297345474814
2021-01-14,1654.12124751625,4.97959869691175
2021-01-15,1706.16957530898,5.31925333698478
2021-01-16,1465.55748398994,-5.73080381500647
2021-01-17,1034.11577225886,-4.09062924795614
2021-01-18,1429.07960899687,-5.82937227547268
2021-01-19,1566.44765529203,-6.2278734977904
2021-01-20,1620.0086483672,3.74552664147044
2021-01-21,1601.18399431478,7.01280692642173
2021-01-22,1644.9761099429,7.66746801375759
2021-01-23,1580.07103362339,10.1289146795886
2021-01-24,1289.99233051436,10.0989601826536
2021-01-25,1845.40462421901,13.161017679609
2021-01-26,1687.61411764083,5.60508071611724
2021-01-27,1740.77728704787,3.50472571190685
2021-01-28,1479.08231400227,-5.79439194769342
2021-01-29,1564.44051127495,-9.73335109851295
2021-01-30,1416.6298814922,0.409916362152251
2021-01-31,1269.16600583602,7.28455789647548
2021-02-01,1666.49932885965,4.52562398641677
2021-02-02,1631.64920315769,-7.89661736765565
2021-02-03,1552.41049107721,-2.62556133796038
2021-02-04,1472.09790281891,-3.82766250089788
2021-02-05,1711.70994107787,4.89185489618718
2021-02-06,1546.00744337975,8.73015837844542
2021-02-07,1240.45132732874,2.46340149066141
2021-02-08,1720.98703821709,-4.10090997046359
2021-02-09,1678.39786357369,1.39267265479014
2021-02-10,1748.05464697334,5.9442913616905
2021-02-11,1286.65479215782,6.93891270302543
2021-02-12,1304.33863928374,9.07065120432841
2021-02-13,1309.8792927097,10.6320362430887
2021-02-14,1221.40457666416,11.5008773278093
2021-02-15,1676.83454462267,-1.57432649928087
2021-02-16,1493.47561023271,-6.94224474948261
2021-02-17,1368.79849904241,-10.2352416899911
2021-02-18,1552.98566326042,-6.08888313189098
2021-02-19,1735.06910833967,7.17852444067976
2021-02-20,1641.92659427847,12.319232115117
2021-02-21,1399.22401684659,15.8983209839482
2021-02-22,1823.53503520302,9.13609332121493
2021-02-23,1822.12694017019,0.765824224534139
2021-02-24,1785.96041461156,6.66169411933618
2021-02-25,1744.46229456227,7.02310441477251
2021-02-26,1805.5200394103,14.9532055676805
2021-02-27,1704.95175534087,14.0819481179492
2021-02-28,1442.7244852702,10.328180643127
2021-03-01,1143.42511642249,3.8689338431565
2021-03-02,1627.1865952234,3.58357094050109
2021-03-03,1754.24495782061,8.40997748710476
2021-03-04,1811.18641358418,11.1235172885451
2021-03-05,1778.13231366002,14.3154690284961
2021-03-06,1663.26577937503,8.36887554249737
2021-03-07,1307.90372293848,8.65235826064706
2021-03-08,1701.77504661542,10.9355684827718
2021-03-09,1786.9355715169,10.1098573220868
2021-03-10,1772.11966023288,14.3464645300239
2021-03-11,1873.13225798779,16.5095929130147
2021-03-12,1829.329982498,14.0623142100942
2021-03-13,1630.7834774178,12.8272036001383
2021-03-14,1338.30180193557,12.4377430220018
2021-03-15,1796.69129108975,15.698122823134
2021-03-16,1797.34497500678,11.1979027358061
2021-03-17,1807.96749972234,15.0726685553312
2021-03-18,1771.38431332367,19.6237226577186
2021-03-19,1829.50932153589,22.1838243462904
2021-03-20,1589.3176152379,10.0778826791114
2021-03-21,1406.8109307958,6.77764347079226
2021-03-22,1695.62323729687,10.1938194474655
2021-03-23,1770.74397949173,15.0560894141046
2021-03-24,1805.38961698672,16.906410353882
2021-03-25,1885.37253905126,17.5001586777004
2021-03-26,1946.72405984002,20.9944877086709
2021-03-27,1633.77098129887,14.0890873523519
2021-03-28,1337.65699297467,11.1220664503548
2021-03-29,1813.87273104383,14.5708221565337
2021-03-30,1867.08339496792,18.0632938871257
2021-03-31,1902.63846791914,25.1166801859047
2021-04-01,1873.98846397693,27.7866775213028
2021-04-02,1949.79138428568,27.8090696176575
2021-04-03,1571.60024015641,15.9360198502338
2021-04-04,1458.78744040722,15.7707814061818
2021-04-05,1785.58418419047,19.8667835858703
2021-04-06,1989.64879965216,21.1074171157653
2021-04-07,1875.73285746212,21.8216495773806
2021-04-08,1832.92852379844,20.4896263541839
2021-04-09,1898.38907228637,21.3688414293227
2021-04-10,1736.00898479978,18.085455854933
2021-04-11,1443.81278435554,22.6843355798359
2021-04-12,1867.36041604706,17.9597201415471
2021-04-13,1806.45238947977,13.4479228484442
2021-04-14,1782.01580866614,13.9942237159772
2021-04-15,1880.07196026929,19.4965545744143
2021-04-16,1856.3946778166,15.4769022369364
2021-04-17,1746.15436889551,12.8935993543877
2021-04-18,1394.9387428053,14.3152082945013
2021-04-19,1921.62169023201,19.6034434076125
2021-04-20,1847.7822997161,23.1835170650181
2021-04-21,1813.33014175718,31.1167772518224
2021-04-22,1932.37537469196,32.0742198246423
2021-04-23,1945.32018675301,27.4890543079833
2021-04-24,1758.02520837568,24.2434678735768
2021-04-25,1484.20320827183,25.696674038928
2021-04-26,1962.03680221668,24.3900029145265
2021-04-27,1944.98320059689,22.7251574844453
2021-04-28,1911.74059307668,21.9052931541387
2021-04-29,1943.87953155889,22.0622182920784
2021-04-30,1787.52560512109,16.8543625634598
2021-05-01,1573.42975598263,12.8053974980329
2021-05-02,1455.93113086005,18.5730589307885
2021-05-03,1879.35221431183,22.961574907945
2021-05-04,1867.34333397083,18.8594132179289
2021-05-05,1548.60218289028,19.0352299411859
2021-05-06,1890.71808562438,27.1030259254851
2021-05-07,1913.41714024481,20.0999907772642
2021-05-08,1789.02877173035,21.1037737417253
2021-05-09,1514.95147429444,23.8353604137085
2021-05-10,1845.80969611555,19.1141938466656
2021-05-11,1937.98246746287,30.8092939152501
2021-05-12,1779.2633410698,31.3989000131781
2021-05-13,1811.40339888753,34.9317542578011
2021-05-14,1997.36763557571,36.8461024657264
2021-05-15,1756.75903152803,26.4894595500155
2021-06-24,914.05546310856,36.0188248731288
2021-06-27,5551.45898408316,34.6439553145535
2021-06-30,1266.99895522123,36.773388945057
2021-07-01,1729.68986518653,40.5193492453363
2021-07-02,1769.97534352986,40.2973295022393
2021-07-03,1597.85665978443,26.767660534392
2021-07-04,1283.99859640242,27.2181654660229
2021-07-05,1751.99744879305,34.7776542675272
2021-07-06,1823.13050471386,38.9011352651517
2021-07-07,1827.29578746241,38.7756138811753
2021-07-08,1828.15126062779,38.3199383440142
2021-07-09,1737.21778535413,36.6220580794877
2021-07-10,1559.29654778924,32.8530143365447
2021-07-11,1249.83548043812,32.8097693808723
2021-07-12,1699.10446600517,40.5965395812011
2021-07-13,1643.69714088322,41.0370480387868
2021-07-14,1649.10545174882,43.0957786447161
2021-07-15,1691.9732497702,41.8754417870525
2021-07-16,1701.37860653386,41.3596516838656
2021-07-17,1494.10810644448,36.1247047252827
2021-07-18,1222.48141467101,37.4287663789499
2021-07-19,1719.22247868436,36.9574650187505
2021-07-20,1669.15523425518,41.2545262971224
2021-07-21,1703.18192845039,45.538015170275
2021-07-22,1668.09442381745,46.3183938499743
2021-07-23,1648.17036402118,45.2713181312781
2021-07-24,1508.20032170413,40.1025048087611
2021-07-25,1172.82469785871,40.0598778641112
2021-07-26,1691.96152759018,45.4232644899321
2021-07-27,1690.59307740934,45.1727981408178
2021-07-28,1641.48797921211,43.435423169499
2021-07-29,1659.09150799544,42.8603109622409
2021-07-30,1676.18783435721,43.8047832177211
2021-07-31,1437.41341267539,35.8208522661007
2021-08-01,1192.7862454897,32.3963975957651
2021-08-02,1719.65742964472,36.8579008757125
2021-08-03,1685.30582459802,40.3957071050468
2021-08-04,1651.06295261715,41.8567115055894
2021-08-05,1678.47322543673,43.740608943071
2021-08-06,1690.02703850906,38.6696987342963
2021-08-07,1532.90652755918,35.4307095223556
2021-08-08,1236.60896243297,33.2501525046361
2021-08-09,1646.35644608106,40.8298349121252
2021-08-10,1686.72747006348,39.8853713321734
2021-08-11,1652.59725068883,40.3809289504394
2021-08-12,1754.45038050056,39.4847315157992
2021-08-13,1708.24754850561,38.288883779091
2021-08-14,1535.80026314906,32.432908252232
2021-08-15,1277.13232078433,33.431666490211
2021-08-16,1437.2819482744,37.139461060914
2021-08-17,1708.73541189876,36.9651511855994
2021-08-18,1653.22326559107,36.6540855149033
2021-08-19,1756.60465762368,39.7881802310383
2021-08-20,1800.61353321433,38.5488120242111
2021-08-21,1495.44892130329,27.0704291409813
2021-08-22,1280.33235044003,31.5354789172094
2021-08-23,1687.72353807757,30.9058901704186
2021-08-24,1636.94817970694,33.6220130835451
2021-08-25,1688.75090561848,36.0000905508147
2021-08-26,1715.32185218948,36.7533075171213
2021-08-27,1739.36001994278,29.989856277676
2021-08-28,1567.99749130677,31.0613426130999
2021-08-29,1365.06724928485,30.9408268520883
2021-08-30,1719.86281068467,35.320774465275
2021-08-31,1661.38252690559,27.4697155636888
2021-09-01,1662.60286520228,31.5689235038432
2021-09-02,1701.25930889292,34.6874414401165
2021-09-03,1677.09053501201,35.5782691282209
2021-09-04,1598.74106143795,31.0443481061045
2021-09-05,1440.46310488143,31.7441523433805
2021-09-06,1743.9066681929,31.508030528626
2021-09-07,1674.13286707388,27.7814426299264
2021-09-08,1686.45825975028,33.5730779861768
2021-09-09,1720.58444063039,33.7055805654173
2021-09-10,1232.5857292209,25.7146015953117
2021-09-11,1171.28625185369,24.7338344198443
2021-09-12,1395.34938963695,34.3687978736811
2021-09-13,1722.90723769137,37.0354416117939
2021-09-14,1698.81273211853,37.4085297681647
2021-09-15,1755.72429586371,36.0862440992886
2021-09-16,1779.53907124215,36.1260215020914
2021-09-17,1758.6548554164,34.2370257271094
2021-09-18,1528.36722027326,31.4197587991094
2021-09-19,1287.12103196681,27.2807890259467
2021-09-20,1322.94966720606,26.86510141082
2021-09-21,1364.1977295888,25.3491288696251
2021-09-22,1227.68143531902,26.4080779107635
2021-09-23,1663.66913881952,30.2799860698057
2021-09-24,1837.98495482078,32.3960901791706
2021-09-25,1621.45929751932,26.8347989281886
2021-09-26,1312.42897369796,30.2270151258431
2021-09-27,1772.05878421755,31.8307391646468
2021-09-28,1781.3585182413,31.5937916756982
2021-09-29,1655.71863320249,27.4911445370315
2021-09-30,1798.9047105363,31.5006839933096
2021-10-01,1770.53218561477,31.7936118469577
2021-10-02,1651.90806600523,28.2434184945009
2021-10-03,1343.42758373948,29.7882137621156
2021-10-04,1374.98539532604,31.7895689790007
2021-10-05,1675.56664861237,32.6544108544982
2021-10-06,1710.87741803413,26.4273568276457
2021-10-07,1654.62134013863,28.1320557739113
2021-10-08,1674.96835349369,26.481647734
2021-10-09,1565.39183965706,27.4621467916783
2021-10-10,1339.7157955462,22.7236706358846
2021-10-11,1444.71773014141,22.1330836128267
2021-10-12,1702.23121099101,26.4714380571039
2021-10-13,1707.45101089389,30.5119099646779
2021-10-14,1758.68260552732,29.7658442718657
2021-10-15,1671.06389309681,26.975266161834
2021-10-16,1680.47075861684,11.0392626702244
2021-10-17,1446.62260130961,9.04028675767783
